effective_time,spl_product_data_elements,active_ingredient,route,brand_name,substance_name,Time,Year,num_substance
20200612,['Sterilized Wet Wipes Sterilized Wet Wipes ETHYLHEXYLGLYCERIN PROPYLENE GLYCOL DIDECYLDIMONIUM CHLORIDE DIDECYLDIMONIUM GLYCERIN PHENOXYETHANOL WATER BENZALKONIUM CHLORIDE BENZALKONIUM'],['Sterilized Wet Wipes Sterilized Wet Wipes ETHYLHEXYLGLYCERIN PROPYLENE GLYCOL DIDECYLDIMONIUM CHLORIDE DIDECYLDIMONIUM GLYCERIN PHENOXYETHANOL WATER BENZALKONIUM CHLORIDE BENZALKONIUM'],['TOPICAL'],['Sterilized Wet Wipes'],"['DIDECYLDIMONIUM CHLORIDE', 'BENZALKONIUM CHLORIDE']",2020-06-12,2020,2
20200612,['DEXMEDETOMIDINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE DEXMEDETOMIDINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE SODIUM CHLORIDE WATER DEXMEDETOMIDINE HYDROCHLORIDE DEXMEDETOMIDINE DEXMEDETOMIDINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE DEXMEDETOMIDINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE SODIUM CHLORIDE WATER DEXMEDETOMIDINE HYDROCHLORIDE DEXMEDETOMIDINE DEXMEDETOMIDINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE DEXMEDETOMIDINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE SODIUM CHLORIDE WATER DEXMEDETOMIDINE HYDROCHLORIDE DEXMEDETOMIDINE'],None,['INTRAVENOUS'],['DEXMEDETOMIDINE HYDROCHLORIDE IN 0.9% SODIUM CHLORIDE'],['DEXMEDETOMIDINE HYDROCHLORIDE'],2020-06-12,2020,1
20200613,"['Hand Sanitizer Antibacterial Hand Sanitizer CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE WATER GLYCERIN PROPYLENE GLYCOL AMINOMETHYLPROPANOL D&C RED NO. 33 FD&C RED NO. 40 ALCOHOL ALCOHOL']","['Hand Sanitizer Antibacterial Hand Sanitizer CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE WATER GLYCERIN PROPYLENE GLYCOL AMINOMETHYLPROPANOL D&C RED NO. 33 FD&C RED NO. 40 ALCOHOL ALCOHOL']",['TOPICAL'],['Hand Sanitizer'],['ALCOHOL'],2020-06-13,2020,1
20141104,"['Degree Sport Defense Antiperspirant Aluminum Chlorohydrate Aluminum Chlorohydrate Aluminum Chlorohydrate BUTANE 1,1-DIFLUOROETHANE CYCLOMETHICONE 5 ISOBUTANE PPG-14 butyl ether Disteardimonium Hectorite PROPANE BUTYLATED HYDROXYTOLUENE PROPYLENE CARBONATE HYDRATED SILICA MALTODEXTRIN SODIUM BENZOATE SILICON DIOXIDE MEDIUM-CHAIN TRIGLYCERIDES CARBOXYMETHYLCELLULOSE SODIUM']","['Degree Sport Defense Antiperspirant Aluminum Chlorohydrate Aluminum Chlorohydrate Aluminum Chlorohydrate BUTANE 1,1-DIFLUOROETHANE CYCLOMETHICONE 5 ISOBUTANE PPG-14 butyl ether Disteardimonium Hectorite PROPANE BUTYLATED HYDROXYTOLUENE PROPYLENE CARBONATE HYDRATED SILICA MALTODEXTRIN SODIUM BENZOATE SILICON DIOXIDE MEDIUM-CHAIN TRIGLYCERIDES CARBOXYMETHYLCELLULOSE SODIUM']",,,,2014-11-04,2014,0
20200615,['THE CURE POWER SANITIZER HAND CLEAN LIQUIDSpray(Ethanol) Ethanol GLYCERIN WATER ALCOHOL ALCOHOL'],['THE CURE POWER SANITIZER HAND CLEAN LIQUIDSpray(Ethanol) Ethanol GLYCERIN WATER ALCOHOL ALCOHOL'],['TOPICAL'],['THE CURE POWER SANITIZER HAND CLEAN LIQUIDSpray(Ethanol)'],['ALCOHOL'],2020-06-15,2020,1
20150119,['Anti-Bacterial Gentle Foaming Hand Vampire Blood Triclosan TRICLOSAN TRICLOSAN WATER'],['Anti-Bacterial Gentle Foaming Hand Vampire Blood Triclosan TRICLOSAN TRICLOSAN WATER'],,,,2015-01-19,2015,0
20200615,"['Azithromycin Azithromycin CELLULOSE, MICROCRYSTALLINE CROSCARMELLOSE SODIUM HYDROXYPROPYL CELLULOSE (90000 WAMW) HYPROMELLOSES MAGNESIUM STEARATE MAGNESIUM TRISILICATE POLYETHYLENE GLYCOL 400 SILICON DIOXIDE SODIUM LAURYL SULFATE STARCH, CORN TITANIUM DIOXIDE AZITHROMYCIN ANHYDROUS AZITHROMYCIN ANHYDROUS white film-coated oval shaped biconvex W964']",None,,,,2020-06-15,2020,0
20200615,['Hand Sanitizer Isopropyl Alcohol FRAGRANCE LAVENDER & CHIA F-153480 BANANA GLYCERIN HYDROGEN PEROXIDE WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL'],['Hand Sanitizer Isopropyl Alcohol FRAGRANCE LAVENDER & CHIA F-153480 BANANA GLYCERIN HYDROGEN PEROXIDE WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL'],,,,2020-06-15,2020,0
20200616,['Stanitizer Isopropyl Alcohol GLYCERIN HYDROGEN PEROXIDE WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL'],['Stanitizer Isopropyl Alcohol GLYCERIN HYDROGEN PEROXIDE WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL'],['TOPICAL'],['Stanitizer'],['ISOPROPYL ALCOHOL'],2020-06-16,2020,1
20200617,['HAND SANITIZER ALCOHOL TRIETHANOLAMINE CAPROYL GLUTAMATE GLYCERIN CARBOMER 940 WATER ALCOHOL ALCOHOL'],['HAND SANITIZER ALCOHOL TRIETHANOLAMINE CAPROYL GLUTAMATE GLYCERIN CARBOMER 940 WATER ALCOHOL ALCOHOL'],['TOPICAL'],['HAND SANITIZER'],['ALCOHOL'],2020-06-17,2020,1
20200618,"['Yijie Ethyl Alcohol Antiseptic Hand Sanitizer ALCOHOL AMINOMETHYLPROPANOL CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE WATER ALCOHOL ALCOHOL']","['Yijie Ethyl Alcohol Antiseptic Hand Sanitizer ALCOHOL AMINOMETHYLPROPANOL CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE WATER ALCOHOL ALCOHOL']",['TOPICAL'],['Yijie Ethyl Alcohol Antiseptic Hand Sanitizer'],['ALCOHOL'],2020-06-18,2020,1
20200522,['Hand Sanitizer ALCOHOL WATER ALCOHOL ALCOHOL Transparent'],['Hand Sanitizer ALCOHOL WATER ALCOHOL ALCOHOL Transparent'],"['EXTRACORPOREAL', 'TOPICAL']",['Hand Sanitizer'],['ALCOHOL'],2020-05-22,2020,1
20200523,['Hand Sanitizer ALCOHOL LEMON OIL GLYCERIN TROLAMINE WATER ALOE VERA LEAF CARBOMER INTERPOLYMER TYPE B (ALLYL PENTAERYTHRITOL CROSSLINKED) ALCOHOL ALCOHOL'],['Hand Sanitizer ALCOHOL LEMON OIL GLYCERIN TROLAMINE WATER ALOE VERA LEAF CARBOMER INTERPOLYMER TYPE B (ALLYL PENTAERYTHRITOL CROSSLINKED) ALCOHOL ALCOHOL'],['TOPICAL'],['Hand Sanitizer'],['ALCOHOL'],2020-05-23,2020,1
20200525,"['Hand Sanitizer Hand Sanitizer GLYCERIN ALCOHOL ALCOHOL WATER CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE BlueKing']","['Hand Sanitizer Hand Sanitizer GLYCERIN ALCOHOL ALCOHOL WATER CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE BlueKing']",['EXTRACORPOREAL'],['Hand Sanitizer'],['ALCOHOL'],2020-05-25,2020,1
20200526,"['Derma Intensive Hand Sanitizer ALCOHOL WATER CARBOMER INTERPOLYMER TYPE A (ALLYL SUCROSE CROSSLINKED) GLYCERIN TROLAMINE MENTHOL LINALOOL, (+/-)- ALCOHOL ALCOHOL']","['Derma Intensive Hand Sanitizer ALCOHOL WATER CARBOMER INTERPOLYMER TYPE A (ALLYL SUCROSE CROSSLINKED) GLYCERIN TROLAMINE MENTHOL LINALOOL, (+/-)- ALCOHOL ALCOHOL']",['TOPICAL'],['Derma Intensive Hand Sanitizer'],['ALCOHOL'],2020-05-26,2020,1
20200526,"['InjurEASE Arnica Montana, Ledum Palustre, Rhus toxicodendron, Ruta graveolens HYDROXYETHYL CELLULOSE, UNSPECIFIED WATER ARNICA MONTANA ARNICA MONTANA TOXICODENDRON PUBESCENS LEAF TOXICODENDRON PUBESCENS LEAF RUTA GRAVEOLENS FLOWERING TOP RUTA GRAVEOLENS FLOWERING TOP BUTYL ACRYLATE/METHYL METHACRYLATE/METHACRYLIC ACID COPOLYMER (18000 MW) LEDUM PALUSTRE TWIG LEDUM PALUSTRE TWIG METHYL DIETHANOLAMINE']","['InjurEASE Arnica Montana, Ledum Palustre, Rhus toxicodendron, Ruta graveolens HYDROXYETHYL CELLULOSE, UNSPECIFIED WATER ARNICA MONTANA ARNICA MONTANA TOXICODENDRON PUBESCENS LEAF TOXICODENDRON PUBESCENS LEAF RUTA GRAVEOLENS FLOWERING TOP RUTA GRAVEOLENS FLOWERING TOP BUTYL ACRYLATE/METHYL METHACRYLATE/METHACRYLIC ACID COPOLYMER (18000 MW) LEDUM PALUSTRE TWIG LEDUM PALUSTRE TWIG METHYL DIETHANOLAMINE']",['TOPICAL'],['InjurEASE'],"['ARNICA MONTANA', 'TOXICODENDRON PUBESCENS LEAF', 'RUTA GRAVEOLENS FLOWERING TOP', 'LEDUM PALUSTRE TWIG']",2020-05-26,2020,4
20200527,['ADVANCED CLEAN HAND SANITIZER MIST Hand Sanitizer BUTYLENE GLYCOL LEVOMENTHOL GREEN TEA LEAF ALOE VERA LEAF WATER GLYCERIN ALCOHOL ALCOHOL'],['ADVANCED CLEAN HAND SANITIZER MIST Hand Sanitizer BUTYLENE GLYCOL LEVOMENTHOL GREEN TEA LEAF ALOE VERA LEAF WATER GLYCERIN ALCOHOL ALCOHOL'],['TOPICAL'],['ADVANCED CLEAN HAND SANITIZER MIST'],['ALCOHOL'],2020-05-27,2020,1
20200501,['INSTANT HAND SANITIZER 16OZ Ethyl Alcohol PROPYLENE GLYCOL .ALPHA.-TOCOPHEROL ACETATE ALOE VERA LEAF CARBOMER 934 TRIETHANOLAMINE BENZOATE GLYCERIN WATER ALCOHOL ALCOHOL'],['INSTANT HAND SANITIZER 16OZ Ethyl Alcohol PROPYLENE GLYCOL .ALPHA.-TOCOPHEROL ACETATE ALOE VERA LEAF CARBOMER 934 TRIETHANOLAMINE BENZOATE GLYCERIN WATER ALCOHOL ALCOHOL'],['TOPICAL'],['INSTANT HAND SANITIZER 16OZ'],['ALCOHOL'],2020-05-01,2020,1
20200527,['BioMiracle staysafe ANTIBACTERIAL HANDSoap CHLOROXYLENOL GLYCERIN WATER SODIUM LAURETH SULFATE GLYCOL STEARATE COCAMIDOPROPYL BETAINE COCO MONOETHANOLAMIDE CHLOROXYLENOL CHLOROXYLENOL METHYLISOTHIAZOLINONE FD&C YELLOW NO. 5 FD&C RED NO. 4 SODIUM CHLORIDE PEG-150 DISTEARATE CITRIC ACID MONOHYDRATE METHYLCHLOROISOTHIAZOLINONE EDETATE DISODIUM'],['BioMiracle staysafe ANTIBACTERIAL HANDSoap CHLOROXYLENOL GLYCERIN WATER SODIUM LAURETH SULFATE GLYCOL STEARATE COCAMIDOPROPYL BETAINE COCO MONOETHANOLAMIDE CHLOROXYLENOL CHLOROXYLENOL METHYLISOTHIAZOLINONE FD&C YELLOW NO. 5 FD&C RED NO. 4 SODIUM CHLORIDE PEG-150 DISTEARATE CITRIC ACID MONOHYDRATE METHYLCHLOROISOTHIAZOLINONE EDETATE DISODIUM'],['TOPICAL'],['BioMiracle staysafe ANTIBACTERIAL HANDSoap'],['CHLOROXYLENOL'],2020-05-27,2020,1
20200528,['Hand Sanitizer ALCOHOL GLYCERIN WATER ALCOHOL ALCOHOL TROLAMINE CARBOMER 940'],['Hand Sanitizer ALCOHOL GLYCERIN WATER ALCOHOL ALCOHOL TROLAMINE CARBOMER 940'],['TOPICAL'],['Hand Sanitizer'],['ALCOHOL'],2020-05-28,2020,1
20200528,['Paroxetine Paroxetine ANHYDROUS DIBASIC CALCIUM PHOSPHATE ANHYDROUS LACTOSE HYPROMELLOSES MAGNESIUM STEARATE POLYETHYLENE GLYCOL 6000 SODIUM STARCH GLYCOLATE TYPE A POTATO POVIDONE TALC TITANIUM DIOXIDE PAROXETINE HYDROCHLORIDE HEMIHYDRATE PAROXETINE WHITE TO OFF-WHITE ROUND ZC;15'],None,,,,2020-05-28,2020,0
20200529,"['SANOTIS HAND CLEANER Alcohol WATER ALLANTOIN GLYCERIN BUTYLENE GLYCOL CAPRYLYL GLYCOL ARTEMISIA PRINCEPS LEAF ALCOHOL ALCOHOL 1,2-HEXANEDIOL HYALURONATE SODIUM PEPPERMINT OIL GLYCYRRHIZINATE DIPOTASSIUM ETHYLHEXYLGLYCERIN']","['SANOTIS HAND CLEANER Alcohol WATER ALLANTOIN GLYCERIN BUTYLENE GLYCOL CAPRYLYL GLYCOL ARTEMISIA PRINCEPS LEAF ALCOHOL ALCOHOL 1,2-HEXANEDIOL HYALURONATE SODIUM PEPPERMINT OIL GLYCYRRHIZINATE DIPOTASSIUM ETHYLHEXYLGLYCERIN']",['TOPICAL'],['SANOTIS HAND CLEANER'],['ALCOHOL'],2020-05-29,2020,1
20200120,['Dicloxacillin Sodium Dicloxacillin Sodium DICLOXACILLIN SODIUM DICLOXACILLIN AMMONIA FERROSOFERRIC OXIDE GELATIN MAGNESIUM STEARATE POTASSIUM HYDROXIDE TITANIUM DIOXIDE FD&C BLUE NO. 1 PROPYLENE GLYCOL SHELLAC light blue GG855'],None,['ORAL'],['Dicloxacillin Sodium'],['DICLOXACILLIN SODIUM'],2020-01-20,2020,1
20121012,['cephalexin Cephalexin CEPHALEXIN CEPHALEXIN ANHYDROUS FD&C RED NO. 40 SILICON DIOXIDE SODIUM BENZOATE STRAWBERRY SUCROSE XANTHAN GUM Pink Strawberry'],None,,,,2012-10-12,2012,0
20200121,['Antimicrobial Hand Sanitizer Alcohol TROLAMINE ALOE VERA LEAF WATER ALCOHOL ALCOHOL'],['Antimicrobial Hand Sanitizer Alcohol TROLAMINE ALOE VERA LEAF WATER ALCOHOL ALCOHOL'],['TOPICAL'],['Antimicrobial Hand Sanitizer'],['ALCOHOL'],2020-01-21,2020,1
20200121,['Fluconazole Fluconazole CROSCARMELLOSE SODIUM ANHYDROUS DIBASIC CALCIUM PHOSPHATE FD&C RED NO. 40 ALUMINUM OXIDE MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE POVIDONE K30 FLUCONAZOLE FLUCONAZOLE biconvex H;603'],None,['ORAL'],['Fluconazole'],['FLUCONAZOLE'],2020-01-21,2020,1
20200122,"['Triamterene and Hydrochlorothiazide Triamterene, Hydrochlorothiazide FERROSOFERRIC OXIDE BUTYL ALCOHOL PROPYLENE GLYCOL METHYL ALCOHOL ALUMINUM OXIDE FD&C BLUE NO. 2 FD&C RED NO. 40 FD&C BLUE NO. 1 D&C YELLOW NO. 10 TRIAMTERENE TRIAMTERENE HYDROCHLOROTHIAZIDE HYDROCHLOROTHIAZIDE LACTOSE MONOHYDRATE STARCH, CORN SODIUM STARCH GLYCOLATE TYPE A POTATO POLYSORBATE 80 ANHYDROUS CITRIC ACID POVIDONE MAGNESIUM STEARATE TITANIUM DIOXIDE GELATIN SHELLAC ALCOHOL LANNETT;1632']",None,['ORAL'],['Triamterene and Hydrochlorothiazide'],"['TRIAMTERENE', 'HYDROCHLOROTHIAZIDE']",2020-01-22,2020,2
20200122,"['Fluoxetine Fluoxetine D&C YELLOW NO. 10 FD&C BLUE NO. 1 GELATIN, UNSPECIFIED MAGNESIUM STEARATE STARCH, CORN PROPYLENE GLYCOL SHELLAC TITANIUM DIOXIDE FLUOXETINE HYDROCHLORIDE FLUOXETINE PLIVA;648']",None,['ORAL'],['Fluoxetine'],['FLUOXETINE HYDROCHLORIDE'],2020-01-22,2020,1
20200122,"['Propranolol Hydrochloride propranolol hydrochloride SILICON DIOXIDE CROSCARMELLOSE SODIUM D&C YELLOW NO. 10 FD&C BLUE NO. 2 ANHYDROUS LACTOSE MAGNESIUM STEARATE CELLULOSE, MICROCRYSTALLINE PROPRANOLOL HYDROCHLORIDE PROPRANOLOL 54;84;V']",None,['ORAL'],['Propranolol Hydrochloride'],['PROPRANOLOL HYDROCHLORIDE'],2020-01-22,2020,1
20200122,['Guaifenesin 400mg guaifenesin MICROCRYSTALLINE CELLULOSE STEARIC ACID GUAIFENESIN GUAIFENESIN SILICON DIOXIDE MAGNESIUM STEARATE MALTODEXTRIN POVIDONE SODIUM STARCH GLYCOLATE TYPE A POTATO TCL;272'],['Guaifenesin 400mg guaifenesin MICROCRYSTALLINE CELLULOSE STEARIC ACID GUAIFENESIN GUAIFENESIN SILICON DIOXIDE MAGNESIUM STEARATE MALTODEXTRIN POVIDONE SODIUM STARCH GLYCOLATE TYPE A POTATO TCL;272'],['ORAL'],['Guaifenesin 400mg'],['GUAIFENESIN'],2020-01-22,2020,1
20200127,['Aplicare Antiseptic Chlorhexidine Gluconate Chlorhexidine Gluconate COCO DIETHANOLAMIDE GLUCONOLACTONE HYDROXYETHYL CELLULOSE (140 CPS AT 5%) ISOPROPYL ALCOHOL LAURAMINE OXIDE WATER TRIDECYL ALCOHOL PEG-75 LANOLIN CHLORHEXIDINE GLUCONATE CHLORHEXIDINE'],['Aplicare Antiseptic Chlorhexidine Gluconate Chlorhexidine Gluconate COCO DIETHANOLAMIDE GLUCONOLACTONE HYDROXYETHYL CELLULOSE (140 CPS AT 5%) ISOPROPYL ALCOHOL LAURAMINE OXIDE WATER TRIDECYL ALCOHOL PEG-75 LANOLIN CHLORHEXIDINE GLUCONATE CHLORHEXIDINE'],,,,2020-01-27,2020,0
20200114,"['Lisinopril and Hydrochlorothiazide Lisinopril and Hydrochlorothiazide HYDROCHLOROTHIAZIDE HYDROCHLOROTHIAZIDE LISINOPRIL LISINOPRIL ANHYDROUS ANHYDROUS DIBASIC CALCIUM PHOSPHATE FERRIC OXIDE YELLOW MANNITOL STARCH, CORN MAGNESIUM STEARATE LL;B02']",None,['ORAL'],['Lisinopril and Hydrochlorothiazide'],"['HYDROCHLOROTHIAZIDE', 'LISINOPRIL']",2020-01-14,2020,2
20180718,"['Furosemide furosemide FUROSEMIDE FUROSEMIDE STARCH, CORN LACTOSE MONOHYDRATE MAGNESIUM STEARATE TALC off-white 3169;V']",None,['ORAL'],['Furosemide'],['FUROSEMIDE'],2018-07-18,2018,1
20200625,['Hands Sanitizer Alcohol Free Benzalconium Chloride WATER BENZALKONIUM CHLORIDE BENZALKONIUM ALOE'],['Hands Sanitizer Alcohol Free Benzalconium Chloride WATER BENZALKONIUM CHLORIDE BENZALKONIUM ALOE'],['TOPICAL'],['Hands Sanitizer Alcohol Free'],['BENZALKONIUM CHLORIDE'],2020-06-25,2020,1
20200629,['Hand Sanitizer Isopropyl Alcohol HYDROXYPROPYL GUAR (2500-4500 MPA.S AT 1%) GLYCERIN HYDROGEN PEROXIDE WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL'],['Hand Sanitizer Isopropyl Alcohol HYDROXYPROPYL GUAR (2500-4500 MPA.S AT 1%) GLYCERIN HYDROGEN PEROXIDE WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL'],['TOPICAL'],['Hand Sanitizer'],['ISOPROPYL ALCOHOL'],2020-06-29,2020,1
20200523,"['Moisturizing Hand Sanitizer Mixed Berries Ethyl alcohol Alcohol ALCOHOL Water CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE TROLAMINE JASMINUM OFFICINALE FLOWER PRUNUS MUME FLOWER BELLIS PERENNIS FLOWER ALOE VERA LEAF .ALPHA.-TOCOPHEROL ACETATE']","['Moisturizing Hand Sanitizer Mixed Berries Ethyl alcohol Alcohol ALCOHOL Water CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE TROLAMINE JASMINUM OFFICINALE FLOWER PRUNUS MUME FLOWER BELLIS PERENNIS FLOWER ALOE VERA LEAF .ALPHA.-TOCOPHEROL ACETATE']",['TOPICAL'],['Moisturizing Hand Sanitizer Mixed Berries'],['ALCOHOL'],2020-05-23,2020,1
20170215,['LEVETIRACETAM LEVETIRACETAM LEVETIRACETAM LEVETIRACETAM SODIUM CHLORIDE SODIUM ACETATE ACETIC ACID WATER'],None,,,,2017-02-15,2017,0
20200610,['HAND SANITIZER ALCOHOL HYPROMELLOSE 2208 (60000 MPA.S) CARBOXYMETHYLCELLULOSE GLYCERIN ALCOHOL ALCOHOL WATER'],['HAND SANITIZER ALCOHOL HYPROMELLOSE 2208 (60000 MPA.S) CARBOXYMETHYLCELLULOSE GLYCERIN ALCOHOL ALCOHOL WATER'],['TOPICAL'],['HAND SANITIZER'],['ALCOHOL'],2020-06-10,2020,1
20200610,['Hand Sanitizer ALCOHOL CARBOMER 940 GLYCERIN TROLAMINE WATER ALCOHOL ALCOHOL'],['Hand Sanitizer ALCOHOL CARBOMER 940 GLYCERIN TROLAMINE WATER ALCOHOL ALCOHOL'],['TOPICAL'],['Hand Sanitizer'],['ALCOHOL'],2020-06-10,2020,1
20200611,['Hand Sanitizer ALCOHOL GLYCERIN HYDROGEN PEROXIDE WATER ALCOHOL ALCOHOL'],['Hand Sanitizer ALCOHOL GLYCERIN HYDROGEN PEROXIDE WATER ALCOHOL ALCOHOL'],['TOPICAL'],['Hand Sanitizer'],['ALCOHOL'],2020-06-11,2020,1
20200612,['PIOGLITAZONE PIOGLITAZONE CARBOXYMETHYLCELLULOSE CALCIUM MAGNESIUM STEARATE PIOGLITAZONE HYDROCHLORIDE PIOGLITAZONE HYDROXYPROPYL CELLULOSE (1600000 WAMW) LACTOSE MONOHYDRATE 32;H'],None,['ORAL'],['PIOGLITAZONE'],['PIOGLITAZONE HYDROCHLORIDE'],2020-06-12,2020,1
20200612,['sanitizing wipes ALCOHOL WATER ALCOHOL ALCOHOL'],['sanitizing wipes ALCOHOL WATER ALCOHOL ALCOHOL'],['TOPICAL'],['sanitizing wipes'],['ALCOHOL'],2020-06-12,2020,1
20200225,"['Olmesartan Medoxomil and Hydrochlorothiazide Olmesartan Medoxomil and Hydrochlorothiazide OLMESARTAN MEDOXOMIL OLMESARTAN HYDROCHLOROTHIAZIDE HYDROCHLOROTHIAZIDE LACTOSE MONOHYDRATE MICROCRYSTALLINE CELLULOSE LOW-SUBSTITUTED HYDROXYPROPYL CELLULOSE, UNSPECIFIED HYDROXYPROPYL CELLULOSE (70000 WAMW) MAGNESIUM STEARATE HYPROMELLOSE, UNSPECIFIED TITANIUM DIOXIDE POLYETHYLENE GLYCOL 4000 FERRIC OXIDE YELLOW L347']",None,['ORAL'],['Olmesartan Medoxomil and Hydrochlorothiazide'],"['OLMESARTAN MEDOXOMIL', 'HYDROCHLOROTHIAZIDE']",2020-02-25,2020,2
20200615,"['Cephalexin Cephalexin FD&C RED NO. 40 BENZYL ALCOHOL MALTODEXTRIN STARCH, CORN SILICON DIOXIDE SODIUM BENZOATE SUCROSE XANTHAN GUM CEPHALEXIN CEPHALEXIN ANHYDROUS cherry mixed fruit']",None,,,,2020-06-15,2020,0
20200615,"['Amoxicillin Amoxicillin SILICON DIOXIDE CROSPOVIDONE ETHYLCELLULOSES HYPROMELLOSE 2910 (5 MPA.S) MAGNESIUM STEARATE CELLULOSE, MICROCRYSTALLINE SODIUM STARCH GLYCOLATE TYPE A POTATO TALC TRIETHYL CITRATE TITANIUM DIOXIDE WATER AMOXICILLIN AMOXICILLIN ANHYDROUS slightly yellowish GG;962;875']",None,,,,2020-06-15,2020,0
20200615,['Hand Sanitizer Isopropyl Alcohol GLYCERIN HYDROGEN PEROXIDE WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL CINNAMON FRAGRANCE LAVENDER & CHIA F-153480'],['Hand Sanitizer Isopropyl Alcohol GLYCERIN HYDROGEN PEROXIDE WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL CINNAMON FRAGRANCE LAVENDER & CHIA F-153480'],,,,2020-06-15,2020,0
20200529,['Dihydroergotamine Mesylate Nasal Dihydroergotamine Mesylate Nasal DIHYDROERGOTAMINE MESYLATE DIHYDROERGOTAMINE CAFFEINE ANHYDROUS DEXTROSE CARBON DIOXIDE WATER'],None,['NASAL'],['Dihydroergotamine Mesylate Nasal'],['DIHYDROERGOTAMINE MESYLATE'],2020-05-29,2020,1
20200618,['Hand Sanitizer ALCOHOL GLYCERIN CARBOMER 940 WATER ALCOHOL ALCOHOL TRIETHANOLAMINE BENZOATE'],['Hand Sanitizer ALCOHOL GLYCERIN CARBOMER 940 WATER ALCOHOL ALCOHOL TRIETHANOLAMINE BENZOATE'],,,,2020-06-18,2020,0
20200904,"['Lancome Paris Absolue Premium Bx Replenishing and Rejuvenating Day Avobenzone, Octisalate and Octocrylene Avobenzone Avobenzone Octisalate Octisalate Octocrylene Octocrylene WATER ALCOHOL GLYCERYL STEARATE SE']","['Lancome Paris Absolue Premium Bx Replenishing and Rejuvenating Day Avobenzone, Octisalate and Octocrylene Avobenzone Avobenzone Octisalate Octisalate Octocrylene Octocrylene WATER ALCOHOL GLYCERYL STEARATE SE']",['TOPICAL'],['Lancome Paris Absolue Premium Bx Replenishing and Rejuvenating Day'],"['AVOBENZONE', 'OCTISALATE', 'OCTOCRYLENE']",2020-09-04,2020,3
20190102,"['Leader Nighttime Cough Dextromethorphan HBr, Doxylamine succinate DEXTROMETHORPHAN HYDROBROMIDE DEXTROMETHORPHAN DOXYLAMINE SUCCINATE DOXYLAMINE ALCOHOL ANHYDROUS CITRIC ACID FD&C BLUE NO. 1 FD&C RED NO. 40 HIGH FRUCTOSE CORN SYRUP POLYETHYLENE GLYCOL PROPYLENE GLYCOL WATER SACCHARIN SODIUM SODIUM CITRATE Dark Red']","['Leader Nighttime Cough Dextromethorphan HBr, Doxylamine succinate DEXTROMETHORPHAN HYDROBROMIDE DEXTROMETHORPHAN DOXYLAMINE SUCCINATE DOXYLAMINE ALCOHOL ANHYDROUS CITRIC ACID FD&C BLUE NO. 1 FD&C RED NO. 40 HIGH FRUCTOSE CORN SYRUP POLYETHYLENE GLYCOL PROPYLENE GLYCOL WATER SACCHARIN SODIUM SODIUM CITRATE Dark Red']",['ORAL'],['Leader Nighttime Cough'],"['DEXTROMETHORPHAN HYDROBROMIDE', 'DOXYLAMINE SUCCINATE']",2019-01-02,2019,2
20200917,['Hand Sanitizer Isopropyl Alcohol WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL GLYCERIN HYDROGEN PEROXIDE'],['Hand Sanitizer Isopropyl Alcohol WATER ISOPROPYL ALCOHOL ISOPROPYL ALCOHOL GLYCERIN HYDROGEN PEROXIDE'],['TOPICAL'],['Hand Sanitizer'],['ISOPROPYL ALCOHOL'],2020-09-17,2020,1
20200918,['Hand Sanitizer Wipes ALCOHOL WATER ALCOHOL ALCOHOL'],['Hand Sanitizer Wipes ALCOHOL WATER ALCOHOL ALCOHOL'],['TOPICAL'],['Hand Sanitizer Wipes'],['ALCOHOL'],2020-09-18,2020,1
